ASIN,Name,UPC,List Price,Model,MPN,Brand,Color,Sales Rank,Category,Pick & Pack,Weight Handling,Order Handling,30d Storage,FBA Fees,VCF,Referral,Width,Height,Length,Weight,Buy Box,FBA BB,New Offers,FBA Offers,AMZ on Listing
*015905061483,B00BUG0KQW,Aqueon AQE06148 Betta Divider for Aquarium,6.69,100106148,100106148,Aqueon,,27546,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,6.1,0.3,8.3,0.15,6.69,Y,4,2,Y
*617407655940,B004BFE4EI,"Aqueon 06170 Algae Cleaning Magnet, Small",10.4,100106170,100106170,Aqueon,,5514,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,4.2,2.2,7.2,0.25,6.99,Y,25,2,Y
*015905061711,B0071CZM1M,"3 PACK AQUEON ALGAE CLEANING MAGNET, Size: MEDIUM (Catalog Category: Aquatics:ACCESSORIES)",28.55,,276693,Aqueon,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,48.21,N,2,0,N
*015568922091,B004BFGE1Y,"Aqueon 06171 Algae Cleaning Magnet, Medium",12.8,100106171,100106171,Aqueon,,9515,Pet Products,1.06,0.96,1.00,0.03,3.05,0,0.15,4.3,2.4,8.7,0.5,11.94,Y,24,4,Y
*015905061728,B00BUFUALS,Aqueon Supplies - Aqueon Algae Cleaning Magnet Large - 06172,46.88,,276694,Aqueon,,408666,Pet Products,1.06,1.95,1.00,0.04,4.05,0,0.15,4.9,2.5,10.3,0.91,47.02,N,2,0,N
*015905061728,B00B39P2QE,Algae Cleaning Magnet Large,,,AQE06172,,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905061728,B004BFI98U,"Aqueon 06172 Algae Cleaning Magnet, Large",29.04,100106172,100106172,Aqueon,Blacks & Grays,40282,Pet Products,1.06,1.95,1.00,0.04,4.05,0,0.15,4.9,2.7,10.3,0.85,19.99,Y,18,2,Y
*015905061728,B006OORZUO,Aqueon Algae Cleaning Magnet,38.2,AQE06172-25_0700,06172,Aqueon,,290591,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,32.08,N,9,0,N
*015905061742,B004HIEMQ4,"Aqueon 06174 Algae Magnet Replacement Scrub Pad for Acrylic Aquariums, Small",5.49,100106174,100106174,Aqueon,Blues & Purples,137770,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,2.4,0.3,4.5,0.05,4.67,Y,8,2,Y
*015905061742,B00B39U2UA,Algae Cleaning Magnet Repl Pad Small Acrylic,,,AQE06174,,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905061742,B00BUFZ126,Bird Supplies Algae Cleaning Magnet Repl Pad Small Acrylic,6.12,,AQE06174,Mojetto,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905061766,B00B39P38Q,Algae Cleaning Magnet Repl Pad Medium Acrylic,,,AQE06176,,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905061766,B004HIEMRI,"Aqueon 06176 Algae Magnet Replacement Scrub Pad for Acrylic Aquariums, Medium",4.22,100106176,100106176,Aqueon,,130514,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,3,0.5,6,0.06,4.22,N,5,0,Y
*015905061766,B005X0A2GO,"Algae Cleaner Acrylic Replacement Pad for Fish and Aquatic, Size: MEDIUM",5.09,,,AQUEON SUPPLIES,,681793,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,17.52,N,1,0,N
*015905061766,B00BUFSWRW,"Algae Cleaner Acrylic Replacement Pad Size: Medium (6.5"" H x 3.5"" W x 0.38"" D)",,,AQE06176,Aqueon,Blues & Purples,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905061773,B00BUFSXJE,Bird Supplies Algae Cleaning Magnet Repl Pad Large Glass,,,AQE06177,Mojetto,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,18.07,N,1,0,N
*015905061773,B004HIJH2S,"Aqueon 06177 Algae Magnet Replacement Scrub Pad for Glass Aquariums, Large",4.99,100106177,100106177,Aqueon,,102069,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,2.7,0.3,6.3,0.1,5.87,Y,10,2,Y
*015905061773,B007TTXA02,"Algae Cleaner Glass Replacement Pad Size: Large (7.5"" H x 3.5"" W x 0.38"" D)",,,06177,Aqueon,Blacks & Grays,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905061773,B005X0A2SC,"Algae Cleaner Glass Replacement Pad for Fish and Aquatic, Size: LARGE",5.72,,,AQUEON SUPPLIES,,768279,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905061773,B00B39P3G8,Algae Cleaning Magnet Repl Pad Large Glass,,,AQE06177,,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905061810,B003ZTVB3S,"Aqueon 06181 Cichlid Food Mini Pellets, 8-1/2-Ounce",5.85,100106181,100106181,Aqueon,,9178,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2.8,1.8,6.1,0.6,3.59,N,9,0,Y
*015905061810,B00LRWKKN2,Aqueon Cichlid Pellets (Pack of 2),,,06181,Aqueon,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*617407656121,B003ZTRGF0,"Aqueon 06182 Cichlid Food Medium Pellets, 4-Ounce",4.49,100106182,100106182,Aqueon,,54640,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.6,1,4.9,0.1,7.94,Y,7,1,Y
*015905061827,B007TTTHUE,Aqen Cichld Med Pellets 4 Oz,,,AQE06182,,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905061827,B00MG0HTY2,Aqueon Cichlid Pellets (Pack of 2),,,AQE06182,Aqueon,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*700580150071,B003ZTRH54,"Aqueon 06183 Cichlid Food Medium Pellets, 7-1/2-Ounce",5.85,100106183,100106183,Aqueon,Multi,35782,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.7,1.3,7.1,0.45,5.18,N,13,0,Y
*015905061834,B007TUGKBC,Fish & Aquatic Supplies Aqueon Cichlid Pellet Medium,,,06183,,,159640,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,4.39,N,1,0,N
*015905061834,B00MG0HZJG,Aqueon Cichlid Pellets (Pack of 2),,,AQE06183,Aqueon,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,31.46,N,1,0,N
*015905061841,B00AWJ6X46,"Aqueon Cichlid Medium Pellets Fish Treat, 25-Ounce",13.99,100106184,100106184,Aqueon,,9671,Pet Products,1.06,1.95,1.00,0.04,4.05,0,0.15,6,2.8,7.8,1.7,13.99,Y,3,1,Y
*015905061865,B003ZTRHU4,"Aqueon 06186 Cichlid Food Jumbo Pellets , 5-Ounce",5.19,100106186,100106186,Aqueon,,46308,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,4,1.5,8,0.15,2.99,N,8,0,Y
*015905061865,B00MG0GZPQ,Aqueon Cichlid Pellets (Pack of 3),,,06186,Aqueon,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905061889,B004GWQ2TQ,"Aqueon 06188 Shrimp Pellets Fish Food, 3-1/4-Ounce",3.48,100106188,100106188,Aqueon,,28003,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,2.3,2.2,3.1,0.15,3.48,N,14,0,Y
*015905061889,B00LQZBE26,Aqueon Shrimp Pellets (Pack of 2),,,06188,Aqueon,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,19.64,N,1,0,N
*015905061896,B00LQZBGYM,Aqueon Shrimp Pellets (Pack of 2),,,06189,Aqueon,,719917,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,30.9,N,1,0,N
*015905061896,B004HSOTZI,"Aqueon 06189 Shrimp Pellets Fish Food, 6-1/2-Ounce",5.65,100106189,100106189,Aqueon,Reds,4440,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3,2.7,4.1,0.3,5.65,Y,20,2,Y
*015905061902,B00MG0GU4M,Aqueon Tropical Granules (Pack of 2),,,06190,Aqueon,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905061902,B000H5WV6E,"Aqueon 06190 Tropical Granules Fish Food, 3-1/4-Ounce",2.45,100106190,100106190,Aqueon,,150687,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,2.2,2.2,3,0.35,5.92,Y,11,3,Y
*015905061919,B00MG0GXTE,Aqueon Tropical Granules (Pack of 2),,,06191,Aqueon,,719096,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905061919,B004GWQ4IK,"Aqueon 06191 Tropical Granules Fish Food, 6-1/2-Ounce",6.0,100106191,100106191,Aqueon,,13731,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3,2.7,4,0.55,6.0,Y,8,2,Y
*015905061940,B009ETLY30,"Aqueon AQE06194 Mini Heater for Aquarium, 10-watt",23.0,100106194,100106194,Aqueon,,10445,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.8,1.3,8.2,0.15,10.7,Y,22,4,Y
*716184515000,B00176BAZK,"Aqueon 06051 Betta Food, 0.95-Ounce",3.04,100106051,100106051,Aqueon,,788,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,2.3,1.2,2.5,0.1,2.39,N,30,0,Y
*015905061957,B01CN90WV2,Aqen Betta Color Food .95oz,,,,Aqueon,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905061964,B00AWJ1VTS,"Aqueon Betta Bloodworm Treat, 0.175 oz",2.78,00806196,00806196,Aqueon,,20863,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,1.8,1.8,2.3,0.02,5.2,Y,15,3,N
*015905061964,B01CN8Z3EY,Aqen Betta Bloodworm Treat 1.75oz,,,,Aqueon,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905061964,B01B845WRC,"Aqueon Betta Bloodworm Treat, 0.175 oz (3 Pack)",,,,Aqueon,,136603,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3,2,5.5,0.15,9.99,Y,2,2,N
*015905061964,B017A5E5JE,Aqueon Products-Supplies 277075 Betta Treat Food,18.41,,277075,Aqueon,,446253,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,13.4,N,2,0,N
*015905061995,B015RO3VMM,Monster Fish Medley,9.54,,00806199,Aqueon,,83219,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,12.52,N,3,0,N
*110709762250,B008PO9BB2,"Aqueon Flex LED Aquarium Bubble Wand, 7-Inch, White",23.69,100106220,100106220,Aqueon,White,94462,Pet Products,1.06,3.12,1.00,0.02,5.20,0,0.15,3.7,2.4,7.7,4.1,11.99,Y,4,1,Y
*015905062206,B00B39SW98,"Flexible Led Bubble Wand Light Color: White, Size: 3"" H x 8.1"" W x 2.3"" D",10.91,,6220,Kent,Blacks & Grays,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,27.68,N,1,0,N
*015905062206,B00BUFRYVW,Fish & Aquatic Supplies Flexible Led Bubble Wand White 7&Quot;,19.2,,AQE06220,Mojetto,white,726231,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,13.69,N,1,0,N
*110709748452,B008Z9W8EY,"Aqueon Flex LED Aquarium Bubble Wand, 14-Inch, White",31.99,100106221,100106221,Aqueon,White,26914,Pet Products,1.06,0.96,1.00,0.04,3.06,0,0.15,3.7,2.3,14.8,0.55,16.81,Y,7,2,Y
*015905062213,B00BUFRZKM,"Flexible Led Bubble Wand Light Color: White, Size: 3"" H x 15.4"" W x 2.3"" D",,,6221,Kent,Blacks & Grays,556798,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905062251,B009UVKGPO,"Aqueon Flex LED Aquarium Bubble Wand, 21-Inch, Blue",39.59,100106225,100106225,Aqueon,Blue,80611,Pet Products,4.09,2.45,0.00,0.05,6.59,0,0.15,3.6,2.5,23.6,0.8,28.03,Y,22,1,Y
*015905062275,B004RK40SM,Aqueon 06227 Siphon Vacuum Aquarium Gravel Cleaner Extender,20.77,100106227,100106227,Aqueon,Blues & Purples,33733,Pet Products,1.06,0.96,1.00,0.06,3.08,0,0.15,6,2,17,0.7,7.42,Y,15,2,Y
*015905062282,B00LRWJY3E,Siphon Vacuum (Pack of 2),,,06228,Aqueon,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,38.84,N,1,0,N
*634252033792,B004RK40OQ,"Aqueon 06228 Medium Siphon Vacuum Aquarium Gravel Cleaner, 5-Inch",8.35,100106228,100106228,Aqueon,Blues & Purples,17108,Pet Products,1.06,0.96,1.00,0.04,3.06,0,0.15,6.5,1.5,13.5,0.02,8.35,Y,27,1,Y
*015905062299,B0071D01L2,Siphon Vacuum,23.56,,06229,Aqueon,,554023,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,20.87,N,4,0,N
*617407656251,B004RK1WBK,"Aqueon 06229 Medium Siphon Vacuum Aquarium Gravel Cleaner, 9-Inch",9.7,100106229,100106229,Aqueon,Blues & Purples,7213,Pet Products,1.06,0.96,1.00,0.08,3.10,0,0.15,6.22,2.36,17.24,0.6,8.72,Y,21,2,Y
*015905062299,B00LRWJZ4C,Siphon Vacuum (Pack of 2),,,06629,Aqueon,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,42.66,N,1,0,N
*015905062305,B00LRWK03W,Siphon Vacuum (Pack of 2),,,06230,Aqueon,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,57.08,N,1,0,N
*015568922145,B004RJY8US,"Aqueon 06230 Large Siphon Vacuum Aquarium Gravel Cleaner, 10-Inch",13.76,100106230,100106230,Aqueon,Blues & Purples,31603,Pet Products,4.09,2.84,0.00,0.11,7.04,0,0.15,8,2.7,20.5,0.9,13.76,Y,26,1,Y
*617407656275,B004RK191S,"Aqueon 06231 Large Siphon Vacuum Aquarium Gravel Cleaner, 16-Inch",18.05,100106231,100106231,Aqueon,,37269,Pet Products,4.09,2.84,0.00,0.10,7.03,0,0.15,7.9,2,26.5,1.05,17.5,Y,22,3,Y
*015905062312,B00PCHRPL8,Siphon Vacuum (Pack of 2),,,06231,Aqueon,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,36.26,N,2,0,N
*015905062329,B00BUFUEUK,"Fish & Aquatic Supplies Siphon Vacuum With Bulb 10""",,,,Mojetto,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015568922169,B004RK405A,"Aqueon 06232 Siphon Vacuum Aquarium Gravel Cleaner with Bulb, 10-Inch",15.68,100106232,100106232,Aqueon,,4647,Pet Products,4.09,3.23,0.00,0.15,7.47,0,0.15,9.5,3.2,20,1.35,11.89,N,28,0,N
*015905062374,B00IHVRSIG,"Aqueon Multi-Color Flexible LED Bubble Wand Aquarium Light, 14-Inch",20.99,100106237,100106237,Aqueon,,34459,Pet Products,1.06,0.96,1.00,0.04,3.06,0,0.15,3.8,2.4,14.9,0.5,14.99,Y,12,2,Y
*015905062381,B00IHVRSKO,"Aqueon Multi-Color Flexible LED Bubble Wand Aquarium Light, 21-Inch",26.99,100106238,100106238,Aqueon,,21669,Pet Products,4.09,2.45,0.00,0.05,6.59,0,0.15,3.7,2.3,22.7,0.7,14.99,Y,13,3,Y
*015905062411,B00SZ5EQVG,"Aqueon Water Care Limescale Remover, 8-Ounce",6.25,100106241,100106241,Aqueon,No value,130883,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2,1.9,6.6,0.6,6.25,Y,5,1,Y
*789416851252,B00AWUVO58,Aqueon pH Plus 4oz,4.59,,,Aqueon,,400019,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.6,1.6,5.1,0.3,2.59,N,2,0,N
*015905062442,B00HXYXDAU,"Aqueon Cond Ph Plus, 4 oz",5.06,00806244,00806244,Aqueon,,,Pet Products,4.09,5.96,0.00,0.45,10.50,0,0.15,15,8,15,5,N/A,N,0,0,N
*015905062459,B00AWUTHFW,Aqe Cond Ph Minus 4oz (Pack of 3),4.59,,06245,Aqueon,,260119,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2,2,6,0.5,N/A,N,2,0,N
*015905062459,B00HXZD1CY,"Aqueon pH Minus Water Treatment for Aquarium, 4 oz",3.92,00806245,00806245,Aqueon,,584428,Pet Products,4.09,5.96,0.00,0.45,10.50,0,0.15,15,8,15,5,6.58,N,3,0,N
*015905062466,B00S57JWDG,"Aqueon Water Care Aquarium Plant Food, 16-Ounce",12.39,100106246,100106246,Aqueon,,57102,Pet Products,1.06,1.95,1.00,0.01,4.02,0,0.15,2.6,2.1,8,1.05,12.39,Y,2,1,Y
*015905062510,B00Q78MMT6,"Aqueon Preset Heater, 50-watt",15.4,100106251,100106251,Aqueon,,18498,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.4,1.5,8,0.47,10.59,Y,13,4,Y
*015905062527,B00P9QH5US,"Aqueon Preset Heater, 100-watt",21.58,100106252,100106252,Aqueon,,22701,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.4,1.5,8,0.47,11.5,Y,14,4,Y
*015905062534,B00P9QB9A0,"Aqueon Preset Heater, 150-watt",26.78,100106253,100106253,Aqueon,,34705,Pet Products,1.06,1.95,1.00,0.01,4.02,0,0.15,3.4,1.6,8.7,0.81,13.57,Y,8,4,Y
*015905062541,B00OC3UM86,"Aqueon Preset Heater, 200-watt",29.0,100106254,100106254,Aqueon,,68538,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,3.5,1.5,9.9,0.7,13.98,Y,13,5,Y
*015905062879,B01C8QI92Y,Aqueon Ammonia Reducing Water Treatment Filter Pads,,100106287,100106287,Aqueon,,,Pet Products,1.06,0.96,1.00,0.06,3.08,0,0.15,10.04,1.5,12,0.5,7.49,N,3,1,Y
*015905062886,B01C5OSHHG,Aqueon Carbon Water Treatment Filter Pads,,100106288,100106288,Aqueon,,110799,Pet Products,1.06,0.96,1.00,0.06,3.08,0,0.15,10.04,1.5,12,0.5,7.49,N,3,1,Y
*015905062893,B01C5OSHBC,Aqueon Phosphate Remover Water Treatment Pads,,100106289,100106289,Aqueon,,110798,Pet Products,1.06,0.96,1.00,0.06,3.08,0,0.15,10.04,1.5,12,0.5,7.49,N,3,1,Y
*700580132206,B003C5NHYQ,"Aqueon 09850 Coral Aquarium Plant, 11-Inch",3.9,100109850,100109850,Aqueon,,29082,Pet Products,1.06,0.96,1.00,0.03,3.05,0,0.15,5.6,1.3,11.6,0.2,3.9,N,4,0,Y
*015905063197,B0018CLUYE,"Aqueon 09788 Coral Aquarium Plant, 14-Inch",200.0,100109788,100109788,Aqueon,,6728,Pet Products,1.06,0.50,1.00,0.01,2.57,0,0.15,6.1,0.3,12.9,0.45,4.71,N,5,0,Y
*015905063241,B0018CE5WI,"Aqueon 09808 Geranium Aquarium Plant, 16-Inch",5.56,100109808,100109808,Aqueon,,33724,Pet Products,1.06,0.50,1.00,0.01,2.57,0,0.15,6.9,0.4,13.1,0.45,5.81,N,5,0,Y
*015905063258,B003C5R9UE,"Aqueon 09809 Begonia Aquarium Plant, 9-Inch",3.25,100109809,100109809,Aqueon,,12797,Pet Products,1.06,0.50,1.00,0.01,2.57,0,0.15,6.1,0.5,9.1,0.3,3.25,N,6,0,Y
*700580082921,B0018CJX7K,"Aqueon 09677 Foxtail Aquarium Plant, 13-Inch",6.29,100109677,100109677,Aqueon,Orange,55828,Pet Products,1.06,0.96,1.00,0.03,3.05,0,0.15,5.6,1.2,16.2,0.15,6.29,Y,5,2,Y
*015905063524,B00M2GSLZQ,"Aqueon Food Fish Feeder, 3-Day, 4-Pack",2.05,100106352,100106352,Aqueon,,33947,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,3.8,0.5,6.2,0.02,2.02,N,9,0,Y
*015905064187,B00BWMW0SK,Aqueon Cartridge (Pack of 4),10848.0,,06418,Aqueon,,576294,Pet Products,1.06,0.96,1.00,0.16,3.18,0,0.15,8,8,8,0,184.44,N,1,0,N
*015905064187,B00BWMQQH6,Aqueon Filter Cartridge Medium Size 24-pack,54.24,,06418,Aqueon,,27231,Pet Products,1.06,1.95,1.00,0.07,4.08,0,0.15,5.3,4.9,8.9,0.85,49.96,Y,4,1,N
*015905064187,B00BUFXQQ4,Aqueon Cartridge,25.01,,06418,AQUEON GLASS,,296714,Pet Products,1.06,0.96,1.00,0.10,3.12,0,0.15,7.25,5.5,8,0,27.78,N,2,0,N
*015905064187,B00FJ5OXN6,Aqueon Cartridge,42.34,,276805,Aqueon,,101260,Pet Products,1.06,1.95,1.00,0.07,4.08,0,0.15,5.2,4.9,8.6,1.1,30.8,Y,5,1,N
*015905064187,B004RJY8OE,"Aqueon 06418 Filter Cartridge, Medium, 12-Pack",27.12,100106418,100106418,Aqueon,,1704,Pet Products,1.06,0.96,1.00,0.07,3.09,0,0.15,5.3,5,8.6,0.75,19.31,Y,22,3,Y
*015905064194,B01DQYH2CA,Aqueon Replacement Filter Cartridge Large 12PK,,,100106419,Aqueon,,,Pet Products,1.06,1.95,1.00,0.00,4.01,0,0.15,0,0,0,1.35,39.99,N,1,0,N
*611102214969,B004SISTC6,"Aqueon 06419 Filter Cartridge, Large, 12-Pack",33.84,100106419,100106419,Aqueon,,294,Pet Products,1.06,2.34,1.00,0.13,4.53,0,0.15,7.4,6.1,9.1,1.1,19.99,Y,38,13,Y
*015568922206,B008F40LAW,Aqueon Quietflow Submersible Aquarium Utility Pump 800,41.99,100106617,100106617,Aqueon,,113028,Pet Products,1.06,1.95,1.00,0.02,4.03,0,0.15,4.9,2.9,5.5,1,32.98,Y,11,1,Y
*015568922213,B008F40MAG,Aqueon Quietflow Submersible Aquarium Utility Pump 1200,46.99,100106618,100106618,Aqueon,,84389,Pet Products,1.06,1.95,1.00,0.02,4.03,0,0.15,4.9,2.9,5.5,0.95,33.15,Y,12,3,Y
*015905069700,B00AWV4R8I,"Aqueon 10-Gallon QuietFlow Internal Filter, Mini",21.99,100106970,100106970,Aqueon,,4477,Pet Products,1.06,0.96,1.00,0.03,3.05,0,0.15,4.3,2.4,7.8,0.65,17.29,Y,7,2,Y
*015905069717,B00AWV6VIM,"Aqueon 15-Gallon QuietFlow Internal Filter, Small",26.99,100106971,100106971,Aqueon,,27903,Pet Products,1.06,1.95,1.00,0.02,4.03,0,0.15,4.2,2.4,7.9,0.85,17.81,Y,9,3,Y
*015905069724,B00FC74VTM,Quiet Flow Internal Filter Up To 30g,,,AQE06972,TDP,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,45.25,N,2,0,N
*789416855298,B0092QJTD2,"Aqueon 30-Gallon QuietFlow Internal Filter, Medium",37.99,100106972,100106972,Aqueon,Flowering Crypt,26549,Pet Products,1.06,1.95,1.00,0.05,4.06,0,0.15,4.8,3.1,10.4,1.15,28.74,Y,8,3,Y
*015905069731,B00AWV9SZK,"Aqueon 40-Gallon QuietFlow Internal Filter, Large",37.99,100106973,100106973,Aqueon,,17663,Pet Products,1.06,1.95,1.00,0.05,4.06,0,0.15,5.1,3.1,10.4,1.25,28.46,Y,10,2,Y
*015905069748,B00BS970UA,Quietflow Internal Fltr Cartrdge Sm 2p,865.0,,100106974,Aqueon,,18818,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,2.7,1.3,3.1,0.1,8.05,Y,5,2,N
*015905069748,B00BAYVQDA,"Aqueon Media Q-Flow Cratridge (2 Pack), Small",9.04,00806974,00806974,Aqueon,,44789,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,2.7,1.2,2.7,0.05,8.17,Y,3,2,Y
*015905069748,B00AWVFK8Y,Aqueon QuietFlow Internal Filter Cartridge Small 2pk,200.0,SX-BN71-AMZ,SX-BN71-AMZ,Aqueon,,6956,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,2.6,1.2,2.6,0.49,8.65,Y,4,2,N
*015905069953,B0157AKG24,Aqueon Quiet Flow Air Pump 10 for 2 to 10 Gallon Tanks,,,00806995,Aqueon,,166925,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,4.4,2.6,5.9,0.65,16.23,N,4,0,N
*015905069960,B0157AM406,Aqueon Quiet Flow Air Pump 20 for 11 to 20 Gallon Tanks,,,00806996,Aqueon,,269278,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,18.92,N,5,0,N
*015905069984,B0157B2CRK,Aqueon Quiet Flow Air Pump 60 for Tanks up to 60 Gallons,,,00806998,Aqueon,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,31.07,N,4,0,N
*015905069991,B0157B6LAY,Aqueon Quiet Flow Air Pump 100 for Tanks up to 100 Gallons,,,00806999,Aqueon,,255664,Pet Products,1.06,1.95,1.00,0.04,4.05,0,0.15,5,3.6,6.4,1.45,43.05,Y,4,1,N
*015905090087,B00BUFTBA4,Fish & Aquatic Supplies 5 1/2 Gal Aquarium & Eco Hood Combo,,,,Mojetto,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905090087,B00943TJLA,5 1/2 Gal Aquarium & Eco Hood Combo,,,AAG09008,All Glass Aquariums,,776142,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015905090087,B0002AS1OU,"All Glass Aquarium AAG09008 Tank and Eco Hood Combo, 5.5-Gallon",38.69,15905090087,15905090087,All Glass Aquariums,,66916,Pet Products,4.09,8.69,0.00,0.72,13.50,0,0.15,13.1,12,18.4,7.3,40.14,Y,5,4,Y
*015905090094,B0026HZN8E,"All Glass Aquarium AAG09009 Tank and Eco Hood Combo, 10-Gallon",49.59,15905090094,15905090094,All Glass Aquariums,,97852,Pet Products,4.09,9.86,0.00,0.86,14.81,0,0.15,13.8,12,20.9,13.25,85.89,N,3,0,N
*015905177726,B0071CZJUQ,Mini Bow Desktop Aquarium Kit,56.58,,17772,Aqueon,,548481,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*617407655872,B002FN3MEG,"Aqueon 17772 Mini Bow 2.5 Gallon Desktop Aquarium Kit, Blue",40.69,17772,17772,Aqueon,Blue,122024,Pet Products,1.06,3.90,1.00,0.34,6.30,0,0.15,11.4,7.6,12.5,3.6,N/A,N,0,0,N
